Time_Seconds,Best_Fitness
9506.27,45192.0
9512.24,45192.0
9518.22,45192.0
9524.26,45192.0
9530.15,45192.0
9536.14,45192.0
9542.16,45192.0
9548.08,45192.0
9554.08,45192.0
9560.09,45192.0
9566.0,45192.0
9571.91,45192.0
9577.96,45192.0
9583.87,45192.0
9589.84,45192.0
9595.77,45192.0
9601.77,45192.0
9607.63,45192.0
9613.59,45192.0
9619.49,45192.0
9625.45,45192.0
9631.41,45192.0
9637.33,45192.0
9643.21,45192.0
9649.25,45192.0
9655.2,45192.0
9661.09,45192.0
9667.06,45192.0
9673.02,45192.0
9678.94,45192.0
9684.92,45192.0
9690.87,45192.0
9696.74,45192.0
9702.65,45192.0
9708.62,45192.0
9714.54,45192.0
9720.49,45192.0
9726.34,45192.0
9732.24,45192.0
9738.17,45192.0
9744.12,45192.0
9750.12,45192.0
9756.14,45192.0
9762.08,45192.0
9767.98,45192.0
9773.92,45192.0
9779.77,45192.0
9785.67,45192.0
9791.6,45192.0
9797.49,45192.0
9803.41,45192.0
9809.34,45192.0
9815.29,45192.0
9821.26,45192.0
9827.23,45192.0
9833.17,45192.0
9839.05,45192.0
9845.0,45192.0
9850.89,45192.0
9856.8,45192.0
9862.87,45192.0
9868.86,45192.0
9874.78,45192.0
9880.76,45192.0
9886.68,45192.0
9892.73,45192.0
9898.64,45192.0
9904.6,45192.0
9910.53,45192.0
9916.46,45192.0
9922.37,45192.0
9928.3,45192.0
9934.29,45192.0
9940.24,45192.0
9946.1,45191.0
9952.04,45191.0
9958.02,45191.0
9964.04,45191.0
9970.04,45191.0
9975.93,45191.0
9981.89,45191.0
9987.89,45191.0
9993.84,45191.0
9999.78,45191.0
10005.77,45191.0
10011.72,45191.0
10017.68,45191.0
10023.64,45191.0
10029.54,45191.0
10035.5,45191.0
10041.46,45191.0
10047.37,45191.0
10053.27,45191.0
10059.23,45191.0
10065.11,45191.0
10071.06,45191.0
10076.97,45191.0
10082.91,45191.0
10088.85,45191.0
10094.84,45191.0
10100.82,45191.0
10106.8,45191.0
10112.77,45191.0
10118.73,45191.0
10124.61,45191.0
10130.6,45191.0
10136.57,45191.0
10142.5,45191.0
10148.48,45191.0
10154.36,45191.0
10160.33,45191.0
10166.26,45191.0
10172.2,45191.0
10178.13,45191.0
10184.12,45191.0
10190.18,45191.0
10196.15,45191.0
10202.15,45191.0
10208.07,45191.0
10214.0,45191.0
10219.95,45191.0
10225.92,45191.0
10231.86,45191.0
10237.71,45191.0
10243.65,45191.0
10249.59,45191.0
10255.53,45191.0
10261.43,45191.0
10267.32,45191.0
10273.33,45191.0
10279.26,45191.0
10285.14,45191.0
10291.11,45191.0
10297.03,45191.0
10303.01,45191.0
10309.09,45191.0
10315.01,45191.0
10321.01,45191.0
10326.96,45191.0
10332.96,45191.0
10338.86,45191.0
10345.01,45191.0
10351.0,45191.0
10357.01,45191.0
10362.97,45191.0
10368.87,45191.0
10374.85,45191.0
10380.76,45191.0
10386.68,45191.0
10392.66,45191.0
10398.6,45191.0
10404.56,45191.0
10410.43,45191.0
10416.45,45191.0
10422.36,45191.0
10428.3,45191.0
10434.3,45191.0
10440.2,45191.0
10446.17,45191.0
10452.15,45191.0
10458.1,45191.0
10464.12,45191.0
10470.07,45191.0
10476.03,45191.0
10481.97,45191.0
10487.89,45191.0
10493.82,45191.0
10499.79,45191.0
10505.78,45191.0
10511.72,45191.0
10517.62,45191.0
10523.56,45191.0
10529.6,45191.0
10535.46,45191.0
10541.39,45191.0
10547.37,45191.0
10553.27,45191.0
10559.2,45191.0
10565.11,45191.0
10571.08,45191.0
10577.0,45191.0
10582.91,45191.0
10588.95,45191.0
10594.92,45191.0
10600.86,45191.0
10606.84,45191.0
10612.81,45191.0
10618.81,45191.0
10624.76,45191.0
10630.68,45191.0
10636.61,45191.0
10642.55,45191.0
10648.55,45191.0
10654.44,45191.0
10660.36,45191.0
10666.42,45191.0
10672.37,45191.0
10678.37,45191.0
10684.36,45191.0
10690.31,45191.0
10696.24,45191.0
10702.3,45191.0
10708.19,45191.0
10714.16,45191.0
10720.1,45191.0
10726.04,45191.0
10731.96,45191.0
10737.89,45191.0
10743.83,45191.0
10749.78,45191.0
10755.79,45191.0
10761.79,45191.0
10767.7,45191.0
10773.73,45191.0
10779.7,45191.0
10785.65,45191.0
10791.64,45191.0
10797.57,45191.0
10803.51,45191.0
10809.43,45191.0
10815.36,45191.0
10821.34,45191.0
10827.28,45191.0
10833.24,45191.0
10839.15,45191.0
10845.13,45191.0
10851.03,45191.0
10856.93,45191.0
10862.82,45191.0
10868.71,45191.0
10874.66,45191.0
10880.63,45191.0
10886.52,45191.0
10892.47,45191.0
10898.38,45191.0
10904.41,45191.0
10910.47,45191.0
10916.6,45191.0
10922.49,45191.0
10928.43,45191.0
10934.43,45191.0
10940.37,45191.0
10946.36,45191.0
10952.46,45191.0
10958.37,45191.0
10964.26,45191.0
10970.21,45191.0
10976.17,45191.0
10982.06,45191.0
10988.03,45191.0
10993.95,45191.0
10999.92,45191.0
11005.85,45191.0
11011.81,45191.0
11017.75,45191.0
11023.66,45191.0
11029.59,45191.0
11035.52,45191.0
11041.41,45191.0
11047.31,45191.0
11053.22,45191.0
11059.13,45191.0
11065.09,45191.0
11071.02,45191.0
11076.98,45191.0
11082.96,45191.0
11088.94,45191.0
11094.96,45191.0
11100.9,45191.0
11106.84,45191.0
11112.84,45191.0
11118.79,45191.0
11124.73,45191.0
11130.74,45191.0
11136.59,45191.0
11142.59,45191.0
11148.55,45191.0
11154.49,45191.0
11160.49,45191.0
11166.44,45191.0
11172.37,45191.0
11178.28,45191.0
11184.32,45191.0
11190.27,45191.0
11196.2,45191.0
11202.19,45191.0
11208.19,45191.0
11214.09,45191.0
11220.0,45191.0
11225.99,45191.0
11231.91,45191.0
11237.85,45191.0
11243.87,45191.0
11249.86,45191.0
11255.87,45191.0
11261.75,45191.0
11267.71,45191.0
11273.64,45191.0
11279.59,45191.0
11285.61,45191.0
11291.6,45191.0
11297.54,45191.0
11303.46,45191.0
11309.46,45191.0
11315.47,45191.0
11321.41,45191.0
11327.34,45191.0
11333.28,45191.0
11339.24,45191.0
11345.13,45191.0
11351.08,45191.0
11357.05,45191.0
11363.03,45191.0
11369.08,45191.0
11375.0,45191.0
11381.0,45191.0
11386.88,45191.0
11392.86,45191.0
11398.91,45191.0
11404.94,45191.0
11410.87,45191.0
11416.81,45191.0
11422.8,45191.0
11428.87,45191.0
11434.87,45191.0
11440.8,45191.0
11446.72,45191.0
11452.63,45191.0
11458.59,45191.0
11464.5,45191.0
11470.46,45191.0
11476.4,45191.0
11482.42,45191.0
11488.33,45191.0
11494.2,45191.0
11500.16,45191.0
11506.14,45191.0
11512.07,45191.0
11517.98,45191.0
11523.89,45191.0
11529.81,45191.0
11535.71,45191.0
11541.63,45191.0
11547.56,45191.0
11553.49,45182.0
11559.6,45182.0
11565.57,45182.0
11571.51,45182.0
11577.47,45182.0
11583.44,45179.0
11589.37,45175.0
11595.33,45175.0
11601.28,45093.0
11607.19,45093.0
11613.11,45093.0
11619.01,45085.0
11624.99,45085.0
11631.02,45013.0
11636.98,45013.0
11642.93,45013.0
11648.9,45013.0
11654.83,45013.0
11660.9,44960.0
11666.85,44960.0
11672.86,44960.0
11678.84,44960.0
11684.89,44960.0
11690.81,44960.0
11696.73,44960.0
11702.72,44893.0
11708.63,44893.0
11714.51,44864.0
11720.59,44792.0
11726.5,44792.0
11732.47,44792.0
11738.46,44792.0
11744.41,44784.0
11750.37,44784.0
11756.33,44784.0
11762.34,44784.0
11768.2,44784.0
11774.15,44784.0
11780.08,44784.0
11785.99,44782.0
11791.9,44782.0
11797.92,44761.0
11803.79,44692.0
11809.71,44692.0
11815.65,44692.0
11821.6,44692.0
11827.54,44692.0
11833.49,44689.0
11839.43,44687.0
11845.41,44687.0
11851.32,44644.0
11857.22,44629.0
11863.22,44627.0
11869.1,44584.0
11874.99,44584.0
11880.91,44584.0
11886.89,44549.0
11892.84,44549.0
11898.81,44546.0
11904.83,44503.0
11910.77,44492.0
11916.68,44467.0
11922.64,44446.0
11928.62,44402.0
11934.63,44402.0
11940.61,44381.0
11946.56,44381.0
11952.52,44344.0
11958.42,44341.0
11964.45,44318.0
11970.35,44318.0
11976.28,44318.0
11982.24,44057.0
11988.24,44034.0
11994.17,44034.0
12000.05,44030.0
12006.03,44018.0
12011.97,44017.0
12017.93,43897.0
12023.91,43897.0
12029.82,43893.0
12035.77,43893.0
12041.71,43818.0
12047.63,43783.0
12053.53,43779.0
12059.53,43770.0
12065.49,43770.0
12071.6,43759.0
12077.55,43759.0
12083.55,43756.0
12089.47,43756.0
12095.49,43752.0
12101.37,43752.0
12107.32,43745.0
12113.32,43734.0
12119.25,43734.0
12125.18,43734.0
12131.16,43734.0
12137.32,43734.0
12143.28,43734.0
12149.26,43734.0
12155.21,43734.0
12161.13,43734.0
12167.05,43734.0
12172.97,43734.0
12178.93,43734.0
12184.9,43734.0
12190.94,43734.0
12196.86,43734.0
12202.98,43734.0
12208.96,43734.0
12214.87,43734.0
12220.88,43734.0
12226.86,43734.0
12232.78,43734.0
12238.77,43734.0
12244.7,43734.0
12250.66,43734.0
12256.72,43734.0
12262.67,43734.0
12268.65,43734.0
12274.62,43734.0
12280.54,43734.0
12286.56,43734.0
12292.55,43734.0
12298.54,43734.0
12304.48,43734.0
12310.45,43734.0
12316.37,43734.0
12322.28,43734.0
12328.19,43734.0
12334.1,43734.0
12340.01,43734.0
12345.92,43734.0
12351.88,43734.0
12357.87,43734.0
12363.84,43734.0
12369.76,43734.0
12375.66,43734.0
12381.61,43734.0
12387.54,43734.0
12393.49,43734.0
12399.43,43734.0
12405.34,43734.0
12411.37,43734.0
12417.39,43734.0
12423.37,43734.0
12429.27,43734.0
12435.28,43734.0
12441.29,43734.0
12447.27,43734.0
12453.22,43734.0
12459.17,43734.0
12465.14,43734.0
12471.11,43734.0
12477.02,43734.0
12482.95,43734.0
12488.87,43734.0
12494.81,43734.0
12500.77,43734.0
12506.75,43734.0
12512.68,43734.0
12518.62,43734.0
12524.59,43734.0
12530.53,43734.0
12536.48,43734.0
12542.42,43734.0
12548.32,43734.0
12554.26,43734.0
12560.22,43734.0
12566.17,43734.0
12572.18,43734.0
12578.17,43734.0
12584.12,43734.0
12590.11,43734.0
12596.04,43734.0
12602.03,43734.0
12607.97,43734.0
12613.99,43734.0
12619.98,43734.0
12626.0,43734.0
12631.95,43734.0
12637.86,43734.0
12643.78,43734.0
12649.73,43734.0
12655.68,43734.0
12661.62,43734.0
12667.61,43734.0
12673.48,43734.0
12679.43,43734.0
12685.39,43734.0
12691.27,43734.0
12697.18,43734.0
12703.14,43734.0
12709.12,43734.0
12715.04,43734.0
12721.03,43734.0
12727.01,43734.0
12732.92,43734.0
12738.86,43734.0
12744.81,43734.0
12750.69,43734.0
12756.64,43734.0
12762.55,43734.0
12768.48,43734.0
12774.46,43734.0
12780.4,43734.0
12786.27,43734.0
12792.26,43734.0
12798.14,43734.0
12804.07,43734.0
12810.06,43734.0
12816.08,43734.0
12821.99,43734.0
12828.04,43734.0
12833.96,43734.0
12839.93,43734.0
12845.91,43734.0
12851.81,43734.0
12857.74,43734.0
12863.72,43734.0
12869.63,43734.0
12875.58,43734.0
12881.54,43734.0
12887.42,43734.0
12893.32,43734.0
12899.38,43734.0
12905.34,43734.0
12911.31,43734.0
12917.28,43734.0
12923.31,43734.0
12929.26,43734.0
12935.23,43734.0
12941.17,43734.0
12947.07,43734.0
12953.03,43734.0
12958.99,43734.0
12964.93,43734.0
12970.89,43734.0
12976.78,43734.0
12982.73,43734.0
12988.7,43734.0
12994.65,43734.0
13000.63,43734.0
13006.65,43734.0
13012.6,43734.0
13018.57,43734.0
13024.52,43734.0
13030.48,43734.0
13036.34,43734.0
13042.31,43734.0
13048.34,43734.0
13054.3,43734.0
13060.3,43734.0
13066.26,43734.0
13072.15,43734.0
13078.14,43734.0
13084.08,43734.0
13089.99,43734.0
13095.89,43734.0
13101.83,43734.0
13107.8,43734.0
13113.68,43734.0
13119.71,43734.0
13125.63,43734.0
13131.7,43734.0
13137.66,43734.0
13143.63,43734.0
13149.57,43734.0
13155.46,43734.0
13161.41,43734.0
13167.31,43734.0
13173.26,43734.0
13179.14,43734.0
13185.07,43734.0
13191.03,43734.0
13196.92,43734.0
13202.85,43734.0
13208.75,43734.0
13214.71,43734.0
13220.73,43734.0
13226.68,43734.0
13232.56,43734.0
13238.5,43734.0
13244.47,43734.0
13250.42,43734.0
13256.43,43734.0
13262.32,43734.0
13268.22,43734.0
13274.22,43734.0
13280.12,43734.0
13286.08,43734.0
13292.06,43734.0
13298.04,43734.0
13303.96,43734.0
13309.9,43734.0
13315.83,43734.0
13321.74,43734.0
13327.78,43734.0
13333.77,43734.0
13339.69,43734.0
13345.61,43734.0
13351.47,43734.0
13357.38,43734.0
13363.41,43734.0
13369.36,43734.0
13375.34,43734.0
13381.35,43734.0
13387.27,43734.0
13393.18,43734.0
13399.13,43734.0
13405.23,43734.0
13411.11,43734.0
13417.18,43734.0
13423.16,43734.0
13429.06,43734.0
13435.08,43734.0
13441.1,43734.0
13447.07,43734.0
13453.05,43734.0
13459.02,43734.0
13464.97,43734.0
13470.89,43734.0
13476.83,43734.0
13482.78,43734.0
13488.72,43734.0
13494.64,43734.0
13500.67,43734.0
13506.58,43734.0
13512.51,43734.0
13518.46,43734.0
13524.48,43734.0
13530.43,43734.0
13536.4,43734.0
13542.43,43734.0
13548.41,43734.0
13554.37,43734.0
13560.32,43734.0
13566.27,43734.0
13572.22,43734.0
13578.15,43734.0
13584.04,43734.0
13590.05,43734.0
13595.97,43734.0
13601.97,43734.0
13607.89,43734.0
13613.83,43734.0
13619.73,43734.0
13625.64,43734.0
13631.58,43734.0
13637.55,43734.0
13643.5,43734.0
13649.51,43734.0
13655.59,43734.0
13661.5,43734.0
13667.44,43734.0
13673.33,43734.0
13679.25,43734.0
13685.24,43734.0
13691.12,43734.0
13697.05,43734.0
13703.03,43734.0
13708.93,43734.0
13714.88,43734.0
13720.88,43734.0
13726.82,43734.0
13732.8,43734.0
13738.74,43734.0
13744.65,43734.0
13750.67,43734.0
13756.69,43734.0
13762.69,43734.0
13768.63,43734.0
13774.58,43734.0
13780.54,43734.0
13786.43,43734.0
13792.37,43734.0
13798.33,43734.0
13804.21,43734.0
13810.16,43734.0
13816.13,43734.0
13822.03,43734.0
13827.99,43734.0
13833.89,43734.0
13839.92,43734.0
13845.81,43734.0
13851.78,43734.0
13857.65,43734.0
13863.56,43734.0
13869.43,43734.0
13875.34,43734.0
13881.37,43734.0
13887.39,43734.0
13893.25,43734.0
13899.18,43734.0
13905.16,43734.0
13911.11,43734.0
13917.02,43734.0
13923.0,43734.0
13928.91,43734.0
13934.87,43734.0
13940.88,43734.0
13946.83,43734.0
13952.85,43734.0
13958.78,43734.0
13964.75,43734.0
13970.79,43734.0
13976.77,43734.0
13982.73,43734.0
13988.69,43734.0
13994.6,43734.0
14000.55,43734.0
14006.53,43734.0
14012.45,43734.0
14018.36,43734.0
14024.35,43734.0
14030.26,43734.0
14036.23,43734.0
14042.19,43734.0
14048.12,43734.0
14054.18,43734.0
14060.17,43734.0
14066.13,43734.0
14072.12,43734.0
14078.05,43734.0
14083.96,43734.0
14089.95,43734.0
14095.9,43734.0
14101.78,43734.0
14107.72,43734.0
14113.67,43734.0
14119.63,43734.0
14125.61,43734.0
14131.54,43734.0
14137.55,43734.0
14143.5,43734.0
14149.43,43734.0
14155.29,43734.0
14161.26,43734.0
14167.22,43734.0
14173.16,43734.0
14179.06,43734.0
14185.04,43734.0
14191.01,43734.0
14196.89,43734.0
14202.87,43734.0
14208.9,43734.0
